OverallQual,YrSold,YearBuilt,YearRemodAdd,GarageCars,1stFlrSF,2ndFlrSF,TotRmsAbvGrd,Fireplaces,SalePrice
0.6512560957790579,0.1387299542715878,1.0506337978673665,0.8783671227331236,0.31161787088170956,-0.7931620228890666,1.161453624933343,0.9118973170421564,-0.9509006699369583,208500
-0.07181150866004808,-0.6142281618491042,0.15668002567432227,-0.42942982462068946,0.31161787088170956,0.25705235291419054,-0.7948908644380686,-0.3185741089112156,0.600289249736739,181500
0.6512560957790579,0.1387299542715878,0.984414999927141,0.8299301987570564,0.31161787088170956,-0.6276109882796861,1.188943243050974,-0.3185741089112156,0.600289249736739,223500
0.6512560957790579,-1.3671862779697963,-1.8629933115025554,-0.7200513684770923,1.649741669373756,-0.5215548567330518,0.9369550769726892,0.2966616040654704,0.600289249736739,140000
1.3743237002181639,0.1387299542715878,0.9513056009570283,0.733056350804922,1.649741669373756,-0.04559563223108304,1.6173231253840583,1.5271330300188424,0.600289249736739,250000
-0.794879113099154,0.8916880703922798,0.7195398081662391,0.49087173092458636,0.31161787088170956,-0.9483661178353607,0.5017027901101971,-0.9338098218879015,-0.9509006699369583,143000
1.3743237002181639,-0.6142281618491042,1.0837431968374793,0.9752409706852578,0.31161787088170956,1.3745218365275085,-0.7948908644380686,0.2966616040654704,0.600289249736739,307000
0.6512560957790579,0.8916880703922798,0.05735182876398403,-0.5747405965488909,0.31161787088170956,-0.14389155903040268,1.456967019697877,0.2966616040654704,2.1514791694104365,200000
0.6512560957790579,0.1387299542715878,-1.3332429279807514,-1.6887898479984353,0.31161787088170956,-0.3637640268709861,0.9277918709334788,0.9118973170421564,2.1514791694104365,129900
-0.794879113099154,0.1387299542715878,-1.0683677362198494,-1.6887898479984353,-1.026505927610337,-0.22149360650354974,-0.7948908644380686,-0.9338098218879015,2.1514791694104365,118000
-0.794879113099154,0.1387299542715878,-0.20752336299691798,-0.9622359883574281,-1.026505927610337,-0.3172027983870978,-0.7948908644380686,-0.9338098218879015,-0.9509006699369583,129500
2.0973913046572696,-1.3671862779697963,1.116852595807592,1.023677894661325,1.649741669373756,0.05011355965246502,1.821204459756489,2.7576044559722144,2.1514791694104365,345000
-0.794879113099154,0.1387299542715878,-0.3068515599072562,-1.1075467602856295,-1.026505927610337,-0.6483048676058587,-0.7948908644380686,-1.5490455348645875,-0.9509006699369583,144000
0.6512560957790579,-0.6142281618491042,1.1499619947777049,1.072114818637392,1.649741669373756,0.8571748533731947,-0.7948908644380686,0.2966616040654704,0.600289249736739,279500
-0.07181150866004808,0.1387299542715878,-0.3730703578474817,-1.2044206082377638,-1.026505927610337,0.23377173867224643,-0.7948908644380686,-0.9338098218879015,0.600289249736739,157000
0.6512560957790579,-0.6142281618491042,-1.399461725920977,0.7814932747809893,0.31161787088170956,-0.7983354927206097,-0.7948908644380686,-0.9338098218879015,-0.9509006699369583,132000
-0.07181150866004808,1.6446461865129718,-0.04197636814635422,-0.7200513684770923,0.31161787088170956,-0.4103252553548743,-0.7948908644380686,-0.9338098218879015,0.600289249736739,149000
-1.51794671753826,-1.3671862779697963,-0.14130456505669248,-0.8653621404052938,0.31161787088170956,0.34500134005042393,-0.7948908644380686,-0.3185741089112156,-0.9509006699369583,90000
-0.794879113099154,0.1387299542715878,1.0837431968374793,0.9268040467091907,0.31161787088170956,-0.1257844146200017,-0.7948908644380686,-0.3185741089112156,-0.9509006699369583,159000
-0.794879113099154,0.8916880703922798,-0.4392891557877072,-0.9622359883574281,-1.026505927610337,0.4562309414286014,-0.7948908644380686,-0.3185741089112156,-0.9509006699369583,139000
1.3743237002181639,-1.3671862779697963,1.116852595807592,1.023677894661325,1.649741669373756,-0.011968078326052642,1.9953053745014857,1.5271330300188424,0.600289249736739,325300
0.6512560957790579,-0.6142281618491042,-1.3663523269508642,-1.6887898479984353,-1.026505927610337,-0.1413048241146311,-0.7948908644380686,-0.3185741089112156,0.600289249736739,139400
1.3743237002181639,0.1387299542715878,1.0175243988972538,0.8299301987570564,0.31161787088170956,1.635782063020437,-0.7948908644380686,0.2966616040654704,0.600289249736739,230000
-0.794879113099154,-0.6142281618491042,0.15668002567432227,-0.42942982462068946,0.31161787088170956,-0.26546810007166644,-0.7948908644380686,-0.3185741089112156,0.600289249736739,129900
-0.794879113099154,1.6446461865129718,-0.10819516608657972,0.7814932747809893,-1.026505927610337,-0.26546810007166644,-0.7948908644380686,-0.3185741089112156,0.600289249736739,154000
1.3743237002181639,0.8916880703922798,1.1830713937478174,1.072114818637392,1.649741669373756,1.1313687544449809,-0.7948908644380686,0.2966616040654704,0.600289249736739,256300
-0.794879113099154,1.6446461865129718,-0.6710549485784965,0.733056350804922,0.31161787088170956,-0.6793456865951175,-0.7948908644380686,-0.9338098218879015,-0.9509006699369583,134800
1.3743237002181639,1.6446461865129718,1.1830713937478174,1.1205517426134592,1.649741669373756,1.4003891856852242,-0.7948908644380686,0.2966616040654704,0.600289249736739,306000
-0.794879113099154,-1.3671862779697963,-0.47239855475782,0.5877455788767206,-1.026505927610337,1.1313687544449809,-0.7948908644380686,-0.3185741089112156,2.1514791694104365,207500
-1.51794671753826,0.1387299542715878,-1.4656805238612025,-1.6887898479984353,-1.026505927610337,-1.6623049545883137,-0.7948908644380686,-1.5490455348645875,-0.9509006699369583,68500
-1.51794671753826,0.1387299542715878,-1.6974463166519917,-1.6887898479984353,-1.026505927610337,-1.3286161504537815,0.7353645441100614,-0.3185741089112156,-0.9509006699369583,40000
-0.794879113099154,0.1387299542715878,-0.17441396402680523,1.023677894661325,-1.026505927610337,0.1691033657779572,-0.7948908644380686,-0.3185741089112156,-0.9509006699369583,149350
1.3743237002181639,0.1387299542715878,1.1830713937478174,1.072114818637392,0.31161787088170956,0.1846237752725866,-0.7948908644380686,0.2966616040654704,-0.9509006699369583,179900
-0.794879113099154,1.6446461865129718,-0.4061797568175945,-1.252857532213831,0.31161787088170956,1.390042246022138,-0.7948908644380686,-0.3185741089112156,0.600289249736739,165500
2.0973913046572696,-0.6142281618491042,1.116852595807592,0.9752409706852578,0.31161787088170956,1.0304860927298898,-0.7948908644380686,-0.3185741089112156,0.600289249736739,277500
1.3743237002181639,-1.3671862779697963,1.0837431968374793,0.9752409706852578,1.649741669373756,-0.07922318613611344,2.22896712850135,1.5271330300188424,0.600289249736739,309000
-0.794879113099154,0.8916880703922798,0.7526492071363517,0.49087173092458636,0.31161787088170956,-0.16975890818811837,-0.7948908644380686,-0.3185741089112156,-0.9509006699369583,145000
-0.794879113099154,0.8916880703922798,-0.5717267516681582,0.24868711104425062,0.31161787088170956,0.3475880749661955,-0.7948908644380686,-0.9338098218879015,0.600289249736739,153000
-0.794879113099154,1.6446461865129718,-0.604836150638271,1.072114818637392,-1.026505927610337,-0.27322830481898114,-0.7948908644380686,-0.9338098218879015,-0.9509006699369583,109000
-1.51794671753826,0.1387299542715878,-0.5386173526980454,-1.4466052281180994,-2.364629726102384,-0.027488487820682056,-0.7948908644380686,-0.3185741089112156,-0.9509006699369583,82000
-0.07181150866004808,-1.3671862779697963,-0.20752336299691798,-0.9622359883574281,0.31161787088170956,0.41742991769202786,-0.7948908644380686,-0.3185741089112156,0.600289249736739,160000
-0.794879113099154,-0.6142281618491042,-0.4061797568175945,-1.252857532213831,-1.026505927610337,0.4277768573551141,-0.7948908644380686,-0.9338098218879015,2.1514791694104365,170000
